Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
863,GPU_2,4194304,768,7744,good,reduction,0.011907000000000001,0.00022449999999999998,52.935
864,GPU_2,4194304,96,47647,good,reduction,0.0118985,0.0001025,115.96000000000001
865,GPU_2,4194304,772,6346,bad,reduction,0.011872,0.0014035,32.78
866,GPU_2,4194304,128,49504,good,reduction,0.0118555,0.003299,3.76
867,GPU_2,4194304,359,13051,bad,reduction,0.011869500000000002,0.0013564999999999998,39.585
868,GPU_2,4194304,605,8794,bad,reduction,0.0119095,0.000239,49.92
869,GPU_2,4194304,745,8085,bad,reduction,0.011904000000000001,0.000231,51.480000000000004
870,GPU_2,4194304,718,8204,bad,reduction,0.011908,0.0002455,48.595
871,GPU_2,4194304,524,15637,bad,reduction,0.011989,0.0003875,30.935000000000002
872,GPU_2,4194304,512,12873,good,reduction,0.011866,0.0013670000000000002,37.57
873,GPU_2,4194304,896,7987,good,reduction,0.0118625,0.003313,3.71
874,GPU_2,4194304,704,8998,good,reduction,0.0118955,0.0002555,46.575
875,GPU_2,4194304,672,7143,good,reduction,0.0118825,0.000213,55.845
876,GPU_2,4194304,251,25898,bad,reduction,0.0118915,0.0014255000000000001,44.405
877,GPU_2,4194304,127,64980,bad,reduction,0.011863499999999999,0.0025824999999999997,4.595000000000001
878,GPU_2,4194304,92,54570,bad,reduction,0.011892,0.00011449999999999999,103.80000000000001
879,GPU_2,4194304,829,5592,bad,reduction,0.0118755,0.0001745,67.975
880,GPU_2,4194304,304,13981,bad,reduction,0.0118905,0.002183,5.59
881,GPU_2,4194304,160,34736,good,reduction,0.011872,0.00243,4.9
882,GPU_2,4194304,911,6252,bad,reduction,0.011872,0.0015144999999999998,31.695
883,GPU_2,4194304,800,9178,good,reduction,0.0121495,0.0002645,45.925
884,GPU_2,4194304,896,7228,good,reduction,0.0118995,0.000232,51.535
885,GPU_2,4194304,169,30336,bad,reduction,0.011862000000000001,0.002541,4.67
886,GPU_2,4194304,256,22182,good,reduction,0.0118845,0.001336,48.660000000000004
887,GPU_2,4194304,220,24536,bad,reduction,0.0118815,0.0001365,86.865
888,GPU_2,4194304,450,9834,bad,reduction,0.011879500000000001,0.001322,46.495
889,GPU_2,4194304,576,9728,good,reduction,0.011883999999999999,0.0020615,24.57
890,GPU_2,4194304,96,63805,good,reduction,0.012004,0.001351,51.55
891,GPU_2,4194304,527,9140,bad,reduction,0.011870499999999999,0.00039650000000000004,34.905
892,GPU_2,4194304,231,27654,bad,reduction,0.0118715,0.00015250000000000002,78.045
893,GPU_2,4194304,896,4920,good,reduction,0.011878,0.0013659999999999998,39.13
894,GPU_2,4194304,1004,6643,bad,reduction,0.011858,0.0024980000000000002,7.5600000000000005
895,GPU_2,4194304,576,7576,good,reduction,0.0118655,0.000219,54.105000000000004
896,GPU_2,4194304,849,7644,bad,reduction,0.011890000000000001,0.000227,52.295
897,GPU_2,4194304,278,22533,bad,reduction,0.011869999999999999,0.00017250000000000002,68.875
898,GPU_2,4194304,177,37744,bad,reduction,0.011917,0.000158,75.4
899,GPU_2,4194304,719,5865,bad,reduction,0.011866999999999999,0.0012805,36.125
900,GPU_2,4194304,416,12993,good,reduction,0.011879500000000001,0.003239,3.83
901,GPU_2,4194304,448,13202,good,reduction,0.011924500000000001,0.0001675,71.145
902,GPU_2,4194304,352,21675,good,reduction,0.011877,0.000243,48.825
903,GPU_2,4194304,800,10119,good,reduction,0.0118715,0.0015,22.895
904,GPU_2,4194304,864,6661,good,reduction,0.0118845,0.0020915,6.1
905,GPU_2,4194304,558,12104,bad,reduction,0.011875,0.000313,37.935
906,GPU_2,4194304,251,21117,bad,reduction,0.0118975,0.000119,99.99000000000001
907,GPU_2,4194304,864,6028,good,reduction,0.011879,0.003266,3.79
908,GPU_2,4194304,544,13092,good,reduction,0.01189,0.0027885,4.265000000000001
909,GPU_2,4194304,139,32379,bad,reduction,0.011873,0.0031975,3.865
910,GPU_2,4194304,392,12987,bad,reduction,0.0118905,0.0026925,4.42
