Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
375,GPU_2,66654,320,263,good,reduction,0.00020449999999999998,1.65e-05,12.68
376,GPU_2,66847,1024,67,good,reduction,0.0002055,1.75e-05,12.5
377,GPU_2,66885,64,1297,good,reduction,0.000206,1.45e-05,13.89
378,GPU_2,68381,418,170,bad,reduction,0.0002095,1.4999999999999999e-05,13.875
379,GPU_2,69131,160,708,good,reduction,0.00021349999999999999,1.9e-05,11.985
380,GPU_2,70487,756,137,bad,reduction,0.0002165,1.85e-05,12.735
381,GPU_2,70675,620,224,bad,reduction,0.0002165,2.2499999999999998e-05,9.835
382,GPU_2,72571,108,1260,bad,reduction,0.0002225,1.9e-05,12.175
383,GPU_2,75401,800,112,good,reduction,0.00023,1.3e-05,17.275
384,GPU_2,75961,288,269,good,reduction,0.000232,1.3e-05,17.425
385,GPU_2,76683,640,179,good,reduction,0.000234,1.35e-05,16.95
386,GPU_2,77188,800,175,good,reduction,0.00023700000000000001,1.55e-05,14.945
387,GPU_2,78372,796,137,bad,reduction,0.00024,3.1e-05,8.26
388,GPU_2,79376,128,1085,good,reduction,0.000244,2.3e-05,10.825
389,GPU_2,80011,320,363,good,reduction,0.000246,1.8e-05,14.7
390,GPU_2,81747,576,282,good,reduction,0.0002495,2.9999999999999997e-05,8.915000000000001
391,GPU_2,83585,64,2179,good,reduction,0.00025600000000000004,2.05e-05,13.04
392,GPU_2,83944,928,134,good,reduction,0.0002565,2.7e-05,9.870000000000001
393,GPU_2,84638,768,153,good,reduction,0.000258,1.85e-05,14.725
394,GPU_2,84772,672,153,good,reduction,0.00025949999999999997,1.8e-05,15.485
395,GPU_2,84787,188,690,bad,reduction,0.0002585,1.35e-05,18.725
396,GPU_2,86073,419,230,bad,reduction,0.000264,1.7e-05,16.915
397,GPU_2,89364,742,132,bad,reduction,0.0002875,1.75e-05,17.235
398,GPU_2,89894,544,327,good,reduction,0.000276,2.45e-05,11.475000000000001
399,GPU_2,90567,736,211,good,reduction,0.000275,1.5e-05,17.9
400,GPU_2,91100,794,149,bad,reduction,0.000279,1.4e-05,19.46
401,GPU_2,91570,37,4225,bad,reduction,0.0002795,2.3500000000000002e-05,12.245000000000001
402,GPU_2,91581,246,537,bad,reduction,0.00027899999999999995,1.3e-05,20.955
403,GPU_2,92519,694,186,bad,reduction,0.0002825,1.45e-05,19.035
404,GPU_2,95334,1015,184,bad,reduction,0.0003195,2.05e-05,16.56
405,GPU_2,95366,416,354,good,reduction,0.0002925,1.5e-05,19.045
406,GPU_2,97012,484,219,bad,reduction,0.0002985,1.8e-05,17.905
407,GPU_2,97123,60,1771,bad,reduction,0.00029600000000000004,1.5e-05,19.275
408,GPU_2,99210,453,230,bad,reduction,0.0003035,1.2e-05,24.665
409,GPU_2,100728,800,231,good,reduction,0.0003075,1.7e-05,17.735
410,GPU_2,101671,84,1772,bad,reduction,0.00030849999999999996,2.4e-05,13.125
411,GPU_2,103625,973,113,bad,reduction,0.0003145,1.85e-05,17.939999999999998
412,GPU_2,105340,127,1318,bad,reduction,0.000319,1.45e-05,21.485
413,GPU_2,106987,960,182,good,reduction,0.000334,1.9e-05,18.39
414,GPU_2,106991,675,227,bad,reduction,0.0003315,1.9e-05,18.525
415,GPU_2,107707,551,273,bad,reduction,0.000328,1.5e-05,21.35
416,GPU_2,108948,691,298,bad,reduction,0.000332,1.55e-05,20.939999999999998
417,GPU_2,108969,640,340,good,reduction,0.000333,1.6e-05,20.345
418,GPU_2,109526,658,177,bad,reduction,0.000334,1.35e-05,24.185000000000002
419,GPU_2,111110,192,876,good,reduction,0.00033699999999999995,1.9e-05,18.905
420,GPU_2,113159,790,185,bad,reduction,0.000347,1.9999999999999998e-05,17.93
421,GPU_2,116418,640,256,good,reduction,0.000352,1.85e-05,20.085
422,GPU_2,116424,636,197,bad,reduction,0.0003525,1.35e-05,25.535
423,GPU_2,116920,820,269,bad,reduction,0.0003545,1.55e-05,22.36
424,GPU_2,117938,960,158,good,reduction,0.0003595,1.75e-05,21.865000000000002
425,GPU_2,118450,601,206,bad,reduction,0.00036149999999999995,1.9e-05,20.33
426,GPU_2,123747,153,1527,bad,reduction,0.000381,2e-05,20.25
427,GPU_2,124959,718,239,bad,reduction,0.000379,2.05e-05,19.29
428,GPU_2,125900,242,748,bad,reduction,0.00038500000000000003,1.4e-05,26.854999999999997
429,GPU_2,127055,255,916,bad,reduction,0.00038449999999999997,1.9999999999999998e-05,19.895000000000003
430,GPU_2,127089,640,366,good,reduction,0.000385,1.65e-05,22.810000000000002
431,GPU_2,127213,768,235,good,reduction,0.000397,2.3500000000000002e-05,17.244999999999997
432,GPU_2,129084,284,692,bad,reduction,0.0003905,1.9e-05,21.95
433,GPU_2,129227,334,580,bad,reduction,0.0003925,1.95e-05,21.15
434,GPU_2,131483,608,339,good,reduction,0.000399,1.5e-05,25.975
435,GPU_2,133895,1024,136,good,reduction,0.000406,1.4e-05,28.32
436,GPU_2,134933,886,171,bad,reduction,0.0005145,1.5e-05,33.495
437,GPU_2,135285,773,206,bad,reduction,0.0004085,2.45e-05,19.365000000000002
438,GPU_2,135418,32,6335,good,reduction,0.00040899999999999997,2.5e-05,16.65
439,GPU_2,136171,928,204,good,reduction,0.00041600000000000003,1.5e-05,27.085
440,GPU_2,137183,862,214,bad,reduction,0.0004185,1.5e-05,27.275
441,GPU_2,137306,111,2166,bad,reduction,0.0004175,2.05e-05,21.23
442,GPU_2,140348,928,154,good,reduction,0.000426,1.85e-05,24.35
443,GPU_2,142437,793,232,bad,reduction,0.0004345,1.4999999999999999e-05,28.415
444,GPU_2,144385,873,305,bad,reduction,0.000438,1.65e-05,25.955
445,GPU_2,146423,800,188,good,reduction,0.000445,1.6e-05,27.16
446,GPU_2,148271,495,415,bad,reduction,0.0004535,1.95e-05,24.395
447,GPU_2,150014,318,827,bad,reduction,0.00046100000000000004,1.95e-05,24.86
448,GPU_2,150954,544,382,good,reduction,0.00045850000000000003,2.05e-05,23.924999999999997
449,GPU_2,152324,128,1551,good,reduction,0.0004575,1.5e-05,29.785
450,GPU_2,154911,750,286,bad,reduction,0.000472,2.05e-05,23.955
451,GPU_2,156235,704,340,good,reduction,0.00047,2.65e-05,20.055
452,GPU_2,157502,715,411,bad,reduction,0.000474,1.75e-05,26.475
453,GPU_2,158057,224,802,good,reduction,0.00047599999999999997,1.45e-05,32.095
454,GPU_2,161025,820,323,bad,reduction,0.000488,2.2e-05,22.78
455,GPU_2,163333,506,338,bad,reduction,0.0004915,1.4e-05,34.285
456,GPU_2,165933,960,237,good,reduction,0.000498,2.05e-05,25.34
457,GPU_2,167124,864,273,good,reduction,0.000505,2.1e-05,25.25
458,GPU_2,167339,96,3001,good,reduction,0.0005085000000000001,2.65e-05,21.735
459,GPU_2,169752,225,1196,bad,reduction,0.0005125,1.9e-05,28.085
460,GPU_2,170410,317,1066,bad,reduction,0.000517,1.65e-05,30.63
461,GPU_2,177363,495,615,bad,reduction,0.0005345,1.55e-05,33.71
462,GPU_2,177379,704,487,good,reduction,0.0005365000000000001,1.95e-05,26.884999999999998
463,GPU_2,178431,768,294,good,reduction,0.000536,1.95e-05,28.83
464,GPU_2,178753,424,780,bad,reduction,0.0005455,1.65e-05,32.325
465,GPU_2,179545,416,801,good,reduction,0.0005499999999999999,2.15e-05,27.21
466,GPU_2,182130,835,317,bad,reduction,0.0005465,1.55e-05,34.47
467,GPU_2,183987,436,540,bad,reduction,0.0005545,1.5e-05,36.1
468,GPU_2,185631,564,505,bad,reduction,0.0005625000000000001,2.2e-05,26.255000000000003
469,GPU_2,188416,864,413,good,reduction,0.0005679999999999999,2.2e-05,26.475
470,GPU_2,191916,224,1707,good,reduction,0.000598,1.6e-05,36.5
471,GPU_2,192678,160,1885,good,reduction,0.0005815,2e-05,30.814999999999998
472,GPU_2,195878,160,1548,good,reduction,0.0005935000000000001,2.05e-05,30.259999999999998
473,GPU_2,201280,675,557,bad,reduction,0.0006085,1.95e-05,30.520000000000003
474,GPU_2,202884,443,892,bad,reduction,0.000609,1.75e-05,34.015
475,GPU_2,204409,160,2318,good,reduction,0.0006165000000000001,1.7e-05,35.415
476,GPU_2,204519,544,611,good,reduction,0.0006165,1.7e-05,35.415
477,GPU_2,208749,960,432,good,reduction,0.000631,1.95e-05,31.619999999999997
478,GPU_2,209285,415,925,bad,reduction,0.000633,1.7e-05,36.365
479,GPU_2,218414,944,356,bad,reduction,0.000657,2.3e-05,29.240000000000002
480,GPU_2,221387,63,4723,bad,reduction,0.0006675,2e-05,32.59
481,GPU_2,224629,404,883,bad,reduction,0.0006815,2.45e-05,30.34
482,GPU_2,226507,157,2768,bad,reduction,0.000683,1.75e-05,38.144999999999996
483,GPU_2,229105,224,1706,good,reduction,0.000694,1.6e-05,42.36
484,GPU_2,232679,704,652,good,reduction,0.0007015,2.65e-05,27.714999999999996
485,GPU_2,233969,755,577,bad,reduction,0.0007065,3.3e-05,21.9
486,GPU_2,238657,213,2172,bad,reduction,0.0007175,2.2499999999999998e-05,32.97
487,GPU_2,238713,823,347,bad,reduction,0.0007155,2.2e-05,33.975
488,GPU_2,241060,709,618,bad,reduction,0.000727,2.55e-05,29.56
489,GPU_2,241328,846,482,bad,reduction,0.0007255,2e-05,35.425
490,GPU_2,241864,672,560,good,reduction,0.000727,2.65e-05,31.005000000000003
491,GPU_2,244081,320,1026,good,reduction,0.0007395,1.65e-05,43.81
492,GPU_2,251776,64,6886,good,reduction,0.0007555000000000001,2.9e-05,26.9
493,GPU_2,253836,127,2536,bad,reduction,0.0007655,2.1e-05,38.295
494,GPU_2,253872,81,4546,bad,reduction,0.0007639999999999999,2.5500000000000003e-05,31.064999999999998
495,GPU_2,258235,276,1658,bad,reduction,0.0007755,1.8e-05,42.075
496,GPU_2,264283,612,736,bad,reduction,0.000793,1.95e-05,39.74
497,GPU_2,265805,398,1155,bad,reduction,0.000798,1.9e-05,41.015
498,GPU_2,269839,350,891,bad,reduction,0.0008105,2.15e-05,39.08
499,GPU_2,272898,120,2344,bad,reduction,0.0008215,2.1e-05,41.099999999999994
500,GPU_2,276424,608,755,good,reduction,0.0008335,2.45e-05,34.885
501,GPU_2,278525,433,768,bad,reduction,0.000837,1.7e-05,48.125
502,GPU_2,284322,704,785,good,reduction,0.0008545,2.3e-05,37.93
503,GPU_2,286535,186,2780,bad,reduction,0.000859,2.4e-05,37.045
504,GPU_2,286661,54,10504,bad,reduction,0.0008625,3.15e-05,27.625
505,GPU_2,288533,657,709,bad,reduction,0.0008645,2.65e-05,35.835
506,GPU_2,288968,422,1362,bad,reduction,0.0008719999999999999,2.4e-05,37.03
507,GPU_2,289623,992,339,good,reduction,0.000876,3.55e-05,24.925
508,GPU_2,295201,81,3872,bad,reduction,0.0008864999999999999,2.4e-05,38.24
509,GPU_2,301993,1024,295,good,reduction,0.0009065,2.15e-05,43.739999999999995
510,GPU_2,305157,480,917,good,reduction,0.000918,2.2499999999999998e-05,42.16
511,GPU_2,309970,587,1014,bad,reduction,0.000928,2.2499999999999998e-05,42.17
512,GPU_2,311127,112,3486,bad,reduction,0.0009365,1.9e-05,48.265
513,GPU_2,311209,453,708,bad,reduction,0.0009325,1.7e-05,53.57
514,GPU_2,311296,36,11537,bad,reduction,0.000937,3.7500000000000003e-05,25.314999999999998
515,GPU_2,313000,448,1169,good,reduction,0.000939,2.7e-05,37.625
516,GPU_2,313951,838,673,bad,reduction,0.000944,2.3500000000000002e-05,40.989999999999995
517,GPU_2,323776,224,1575,good,reduction,0.0009710000000000001,2.1000000000000002e-05,47.625
518,GPU_2,325064,32,11639,good,reduction,0.000976,3.7500000000000003e-05,26.52
519,GPU_2,325514,54,11031,bad,reduction,0.000979,3.2e-05,30.84
520,GPU_2,334057,992,416,good,reduction,0.0010005,2e-05,48.849999999999994
521,GPU_2,336746,512,1192,good,reduction,0.001009,2.9e-05,35.195
522,GPU_2,345621,434,1270,bad,reduction,0.0010365,1.95e-05,51.94
523,GPU_2,347069,544,1040,good,reduction,0.001042,2.3e-05,46.25
524,GPU_2,349612,258,1713,bad,reduction,0.001051,2.7499999999999998e-05,42.805
525,GPU_2,350890,686,928,bad,reduction,0.0010505,2.5e-05,42.745000000000005
526,GPU_2,352518,672,736,good,reduction,0.0010544999999999999,2.85e-05,37.459999999999994
527,GPU_2,357082,304,1538,bad,reduction,0.001069,1.8500000000000002e-05,56.47
528,GPU_2,363513,475,1413,bad,reduction,0.00109,2.2e-05,50.69
529,GPU_2,368412,415,1585,bad,reduction,0.0011045,2.2e-05,51.365
530,GPU_2,368993,608,609,good,reduction,0.0011095,2.3500000000000002e-05,48.605000000000004
531,GPU_2,372511,416,1471,good,reduction,0.0011155000000000002,2.8e-05,41.25
532,GPU_2,394680,911,619,bad,reduction,0.0011840000000000002,3.0500000000000003e-05,39.18
533,GPU_2,410309,896,584,good,reduction,0.0012330000000000002,2.2499999999999998e-05,56.035
534,GPU_2,411256,608,906,good,reduction,0.0012360000000000001,2.5e-05,51.025000000000006
535,GPU_2,415204,421,1377,bad,reduction,0.0012435,2.1000000000000002e-05,59.269999999999996
536,GPU_2,416131,960,716,good,reduction,0.0012465,2.45e-05,51.825
537,GPU_2,431448,306,2221,bad,reduction,0.0012929999999999999,2.2e-05,60.13
538,GPU_2,434871,992,748,good,reduction,0.001302,2.5e-05,52.980000000000004
539,GPU_2,437742,195,3611,bad,reduction,0.0013105,2.15e-05,60.985
540,GPU_2,439316,224,2696,good,reduction,0.001317,2.2499999999999998e-05,60.46
541,GPU_2,446789,384,1339,good,reduction,0.0013385,2.7e-05,50.275
542,GPU_2,447017,656,758,bad,reduction,0.00134,1.9999999999999998e-05,65.63499999999999
543,GPU_2,448913,224,3239,good,reduction,0.0013415,2e-05,65.505
544,GPU_2,449597,512,1631,good,reduction,0.001347,2.9e-05,47.97
545,GPU_2,452443,298,2451,bad,reduction,0.0013575000000000002,2.2499999999999998e-05,61.69
