Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
961,GPU_4,4194304,608,9862,good,subtraction,0.0146855,0.000217,67.59
962,GPU_4,4194304,448,17758,good,subtraction,0.014749,0.00023,64.17
963,GPU_4,4194304,544,8158,good,subtraction,0.014679000000000001,0.00020649999999999998,71.24000000000001
964,GPU_4,4194304,96,57651,good,subtraction,0.014723,0.0002325,63.28
965,GPU_4,4194304,519,14569,bad,subtraction,0.0146835,0.000231,63.59
966,GPU_4,4194304,342,14583,bad,subtraction,0.0146915,0.000211,69.745
967,GPU_4,4194304,928,5294,good,subtraction,0.014685,0.00021050000000000002,69.69
968,GPU_4,4194304,565,14747,bad,subtraction,0.014707000000000001,0.0002345,62.815
969,GPU_4,4194304,160,40005,good,subtraction,0.014697,0.000232,63.28
970,GPU_4,4194304,128,38532,good,subtraction,0.01468,0.0002175,67.5
971,GPU_4,4194304,736,8615,good,subtraction,0.014697,0.000223,65.93
972,GPU_4,4194304,128,53763,good,subtraction,0.014714999999999999,0.000246,59.745000000000005
973,GPU_4,4194304,864,6753,good,subtraction,0.01471,0.000217,67.84
974,GPU_4,4194304,480,10910,good,subtraction,0.014689500000000001,0.0002115,69.445
975,GPU_4,4194304,800,9399,good,subtraction,0.0146835,0.000231,63.55
976,GPU_4,4194304,716,9319,bad,subtraction,0.014721499999999998,0.000227,64.845
977,GPU_4,4194304,832,7838,good,subtraction,0.0146955,0.0002235,65.805
978,GPU_4,4194304,143,39813,bad,subtraction,0.014682,0.000225,65.14
979,GPU_4,4194304,536,8112,bad,subtraction,0.014679999999999999,0.0002055,71.435
980,GPU_4,4194304,1020,5468,bad,subtraction,0.014735499999999999,0.0002145,68.72
981,GPU_4,4194304,595,10072,bad,subtraction,0.01469,0.0002175,67.41
982,GPU_4,4194304,508,8334,bad,subtraction,0.014678,0.0002095,70.16
983,GPU_4,4194304,937,6949,bad,subtraction,0.014731999999999999,0.00022150000000000002,66.445
984,GPU_4,4194304,192,33482,good,subtraction,0.014743,0.00022850000000000002,64.53999999999999
985,GPU_4,4194304,896,6497,good,subtraction,0.0146845,0.000217,67.655
986,GPU_4,4194304,832,5957,good,subtraction,0.014682,0.000211,69.515
987,GPU_4,4194304,512,11879,good,subtraction,0.014692,0.000216,68.025
988,GPU_4,4194304,256,22233,good,subtraction,0.014714999999999999,0.0002185,67.43
989,GPU_4,4194304,216,35161,bad,subtraction,0.014713500000000001,0.0002375,62.04
990,GPU_4,4194304,352,19360,good,subtraction,0.014695,0.0002235,65.755
991,GPU_4,4194304,106,63894,bad,subtraction,0.0146835,0.000257,57.205
992,GPU_4,4194304,493,16623,bad,subtraction,0.014683,0.0002295,64.005
993,GPU_4,4194304,439,18239,bad,subtraction,0.0146885,0.00023,63.785
994,GPU_4,4194304,352,15140,good,subtraction,0.014691,0.000213,68.91
995,GPU_4,4194304,1013,6345,bad,subtraction,0.0146815,0.00022,66.83500000000001
996,GPU_4,4194304,128,60517,good,subtraction,0.0147115,0.00026000000000000003,56.59
997,GPU_4,4194304,912,6246,bad,subtraction,0.014721499999999998,0.000217,67.82499999999999
998,GPU_4,4194304,544,9372,good,subtraction,0.014717500000000001,0.000212,69.535
999,GPU_4,4194304,622,9619,bad,subtraction,0.014673499999999999,0.0002175,67.58500000000001
1000,GPU_4,4194304,96,59110,good,subtraction,0.0146795,0.00023549999999999998,62.265
