Index,GPU,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment,Operation,Avg_SingleThreadTime(sec),Avg_KernelTime(sec),Avg_Speedup
150,GPU_4,277,44,8,bad,multiplication,0.0859675,6e-06,14500.744999999999
151,GPU_4,278,608,2,good,multiplication,0.087278,6e-06,13740.880000000001
152,GPU_4,280,480,1,good,multiplication,0.0888525,7e-06,13382.01
153,GPU_4,281,672,2,good,multiplication,0.09042549999999999,6.5000000000000004e-06,13757.04
154,GPU_4,283,352,2,good,multiplication,0.0929085,6e-06,14894.36
155,GPU_4,284,217,2,bad,multiplication,0.09382299999999999,6e-06,15192.465
156,GPU_4,285,32,10,good,multiplication,0.094848,0.0002565,370.29999999999995
157,GPU_4,286,316,1,bad,multiplication,0.09597649999999999,6.5000000000000004e-06,14780.295
158,GPU_4,288,524,1,bad,multiplication,0.10951,6e-06,17874.95
159,GPU_4,289,169,4,bad,multiplication,0.099094,6e-06,15810.33
160,GPU_4,290,224,4,good,multiplication,0.1003645,6e-06,16043.545
161,GPU_4,291,466,2,bad,multiplication,0.101563,6e-06,16490.32
162,GPU_4,296,887,1,bad,multiplication,0.1060835,6.5000000000000004e-06,16372.060000000001
163,GPU_4,297,672,1,good,multiplication,0.108014,6.5000000000000004e-06,16941.57
164,GPU_4,299,64,10,good,multiplication,0.1103575,7e-06,16822.79
165,GPU_4,300,646,1,bad,multiplication,0.111218,6.5000000000000004e-06,17354.28
166,GPU_4,301,928,2,good,multiplication,0.1125525,6.5000000000000004e-06,17126.78
167,GPU_4,302,383,2,bad,multiplication,0.1137785,6e-06,18470.57
168,GPU_4,303,314,1,bad,multiplication,0.1148285,6.5000000000000004e-06,18462.155
169,GPU_4,304,290,3,bad,multiplication,0.1150235,6e-06,18528.96
170,GPU_4,306,544,2,good,multiplication,0.1194915,6e-06,19004.260000000002
171,GPU_4,307,739,1,bad,multiplication,0.1248415,6e-06,20114.16
172,GPU_4,308,202,4,bad,multiplication,0.121601,7e-06,17017.635000000002
173,GPU_4,309,96,8,good,multiplication,0.122335,6.5000000000000004e-06,19125.27
174,GPU_4,311,155,4,bad,multiplication,0.12466849999999999,6e-06,20245.394999999997
175,GPU_4,313,864,1,good,multiplication,0.127758,6.5000000000000004e-06,19392.2
176,GPU_4,314,192,3,good,multiplication,0.1301025,6e-06,21251.440000000002
177,GPU_4,316,388,2,bad,multiplication,0.130747,6e-06,21700.785
178,GPU_4,318,447,1,bad,multiplication,0.1349125,6e-06,21620.59
179,GPU_4,320,832,1,good,multiplication,0.155013,6e-06,24782.215
180,GPU_4,321,128,6,good,multiplication,0.1375965,6e-06,21994.555
181,GPU_4,322,160,6,good,multiplication,0.13976850000000002,6e-06,22749.61
182,GPU_4,323,224,4,good,multiplication,0.1421245,6.5000000000000004e-06,22182.695
183,GPU_4,324,436,1,bad,multiplication,0.141575,6e-06,22457.96
184,GPU_4,325,800,2,good,multiplication,0.144029,6e-06,22629.03
185,GPU_4,327,123,4,bad,multiplication,0.147329,8.000000000000001e-06,19477.495000000003
186,GPU_4,328,225,3,bad,multiplication,0.147343,6.5000000000000004e-06,22719.074999999997
187,GPU_4,329,320,3,good,multiplication,0.14968900000000002,6.5000000000000004e-06,22843.84
188,GPU_4,331,1024,2,good,multiplication,0.1546625,6e-06,24539.63
189,GPU_4,332,444,2,bad,multiplication,0.1539645,6e-06,24427.85
190,GPU_4,333,192,3,good,multiplication,0.1556415,6.5000000000000004e-06,24332.52
191,GPU_4,335,801,2,bad,multiplication,0.15856199999999998,6e-06,25480.825
192,GPU_4,336,73,6,bad,multiplication,0.158484,6e-06,24640.13
193,GPU_4,337,928,2,good,multiplication,0.16187,6e-06,25809.035
194,GPU_4,339,32,12,good,multiplication,0.16449750000000002,0.000405,406.41499999999996
195,GPU_4,340,896,1,good,multiplication,0.169904,6e-06,27092.515
196,GPU_4,344,658,2,bad,multiplication,0.1716035,6e-06,27658.89
197,GPU_4,345,813,2,bad,multiplication,0.173351,6.5000000000000004e-06,27057.885000000002
198,GPU_4,346,414,1,bad,multiplication,0.174877,6e-06,27600.535
199,GPU_4,347,384,2,good,multiplication,0.176366,7e-06,26322.23
200,GPU_4,350,48,16,bad,multiplication,0.1816755,6e-06,28394.045
201,GPU_4,351,576,2,good,multiplication,0.1829785,6.5000000000000004e-06,28304.82
202,GPU_4,352,566,1,bad,multiplication,0.2100075,6e-06,33829.42
